,label,group,AU01_mean,AU01_std,AU01_e0_length,AU01_e0_intensity,AU01_e0_amount,AU01_e1_length,AU01_e1_intensity,AU01_e1_amount,AU01_e2_length,AU01_e2_intensity,AU01_e2_amount,AU02_mean,AU02_std,AU02_e0_length,AU02_e0_intensity,AU02_e0_amount,AU02_e1_length,AU02_e1_intensity,AU02_e1_amount,AU02_e2_length,AU02_e2_intensity,AU02_e2_amount,AU04_mean,AU04_std,AU04_e0_length,AU04_e0_intensity,AU04_e0_amount,AU04_e1_length,AU04_e1_intensity,AU04_e1_amount,AU04_e2_length,AU04_e2_intensity,AU04_e2_amount,AU05_mean,AU05_std,AU05_e0_length,AU05_e0_intensity,AU05_e0_amount,AU05_e1_length,AU05_e1_intensity,AU05_e1_amount,AU05_e2_length,AU05_e2_intensity,AU05_e2_amount,AU06_mean,AU06_std,AU06_e0_length,AU06_e0_intensity,AU06_e0_amount,AU06_e1_length,AU06_e1_intensity,AU06_e1_amount,AU06_e2_length,AU06_e2_intensity,AU06_e2_amount,AU07_mean,AU07_std,AU07_e0_length,AU07_e0_intensity,AU07_e0_amount,AU07_e1_length,AU07_e1_intensity,AU07_e1_amount,AU07_e2_length,AU07_e2_intensity,AU07_e2_amount,AU09_mean,AU09_std,AU09_e0_length,AU09_e0_intensity,AU09_e0_amount,AU09_e1_length,AU09_e1_intensity,AU09_e1_amount,AU09_e2_length,AU09_e2_intensity,AU09_e2_amount,AU10_mean,AU10_std,AU10_e0_length,AU10_e0_intensity,AU10_e0_amount,AU10_e1_length,AU10_e1_intensity,AU10_e1_amount,AU10_e2_length,AU10_e2_intensity,AU10_e2_amount,AU12_mean,AU12_std,AU12_e0_length,AU12_e0_intensity,AU12_e0_amount,AU12_e1_length,AU12_e1_intensity,AU12_e1_amount,AU12_e2_length,AU12_e2_intensity,AU12_e2_amount,AU15_mean,AU15_std,AU15_e0_length,AU15_e0_intensity,AU15_e0_amount,AU15_e1_length,AU15_e1_intensity,AU15_e1_amount,AU15_e2_length,AU15_e2_intensity,AU15_e2_amount,AU17_mean,AU17_std,AU17_e0_length,AU17_e0_intensity,AU17_e0_amount,AU17_e1_length,AU17_e1_intensity,AU17_e1_amount,AU17_e2_length,AU17_e2_intensity,AU17_e2_amount
165,neutral,coda_speech,0.3563157894736842,0.5936029296780239,0.0,0.0,0,0.0,0.0,0,3.0,1.6166666666666665,1,0.03657894736842106,0.10550461283086986,0.0,0.0,0,0.0,0.0,0,2.0,0.19,1,0.07789473684210528,0.0672694418691603,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.04105263157894737,0.09261339211093085,12.0,0.07333333333333335,1,4.0,0.0,1,11.0,0.03363636363636364,1,1.0607894736842105,0.4253226538596339,12.0,0.7183333333333334,1,12.0,1.4675,1,11.0,0.9890909090909091,1,0.4813157894736841,0.3576134940061767,2.0,0.23333333333333334,2,12.0,0.48499999999999993,1,7.0,0.9799999999999999,1,0.09526315789473683,0.15430291097611906,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.2055263157894737,0.26704283863668915,12.0,0.015,1,12.0,0.3441666666666667,1,2.0,0.3216666666666667,2,1.9494736842105262,0.6425664225563538,12.0,1.8583333333333334,1,12.0,2.5966666666666667,1,11.0,1.3154545454545457,1,0.11394736842105263,0.16557091195249096,1.0,0.0,1,0.0,0.0,0,4.0,0.48750000000000004,1,0.4731578947368421,0.587671103379092,0.0,0.0,0,0.0,0.0,0,4.0,1.8825000000000003,1
166,sad,coda_sign,0.12426395939086293,0.183814711971878,0.0,0.0,0,0.0,0.0,0,10.0,0.36000000000000004,2,0.1152284263959391,0.2573661205445344,0.0,0.0,0,1.0,0.0,1,9.0,0.9677777777777778,1,1.1000507614213197,0.21863093835514205,10.0,1.2025000000000001,2,17.0,1.1083333333333334,2,17.0,1.2394791666666665,2,0.030050761421319797,0.06006372009254884,19.0,0.05611594202898551,2,65.0,0.03646153846153846,1,12.666666666666666,0.03564814814814815,3,0.3851269035532996,0.3062455483009322,16.5,0.6090625000000001,2,7.0,0.24708333333333335,2,10.666666666666666,0.487037037037037,4,0.37822335025380704,0.2826034050644554,58.0,0.38620689655172413,2,29.0,0.47038888888888886,2,61.0,0.45311475409836066,2,0.044263959390862945,0.07306057991355162,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.04025380710659899,0.12093781733375382,0.0,0.0,0,4.0,0.0,1,6.0,0.31375000000000003,2,0.433756345177665,0.2632084250614118,26.0,0.9134615384615384,1,37.0,0.487027027027027,1,0.0,0.0,0,0.19492385786802033,0.3094227991964909,0.0,0.0,0,4.0,0.71,1,6.0,1.215,1,0.2582233502538071,0.24602428713471988,5.5,0.27055555555555555,2,16.0,0.406280193236715,2,9.0,0.8922222222222221,1
167,sad,coda_speech,0.2235227272727273,0.31522310935738246,0.0,0.0,0,20.0,0.49450000000000005,1,11.0,0.49090909090909085,1,0.052727272727272734,0.12746626574439732,0.0,0.0,0,2.5,0.06333333333333334,2,3.0,0.02333333333333333,1,0.14488636363636362,0.13271691693901452,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08306818181818182,0.19969723033520714,29.0,0.1810344827586207,1,28.0,0.07357142857142855,1,6.666666666666667,0.0,3,0.01,0.022994252155351953,5.333333333333333,0.012222222222222223,3,0.0,0.0,0,0.0,0.0,0,0.4955681818181818,0.429198284842331,0.0,0.0,0,28.0,0.35214285714285715,1,28.0,0.9989285714285714,1,0.08602272727272728,0.17360637053785516,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.36249999999999993,0.4552282489265024,4.0,0.095,1,0.0,0.0,0,5.666666666666667,0.7708571428571429,3,0.3031818181818182,0.25035857252755606,12.0,0.7975,1,7.0,0.2857142857142857,1,5.0,0.31799999999999995,1,0.6730681818181817,0.9873526172042613,0.0,0.0,0,12.0,1.2666666666666666,1,28.0,1.3639285714285714,1,0.5072727272727273,0.4713095653326863,5.0,1.0879999999999999,1,3.0,1.025,2,0.0,0.0,0
168,neutral,coda_sign,0.12656626506024096,0.21856755104591377,9.0,0.7566666666666667,1,9.0,0.548888888888889,1,0.0,0.0,0,0.06596385542168674,0.13686081811145417,6.5,0.033999999999999996,2,15.0,0.06333333333333334,1,0.0,0.0,0,1.4301807228915662,0.42699155181702436,52.0,1.4361538461538461,1,54.0,1.0494444444444444,1,54.0,1.8183333333333334,1,0.04879518072289157,0.10952124565289183,25.0,0.01683673469387755,2,23.0,0.035833333333333335,2,54.0,0.08407407407407408,1,0.056626506024096385,0.1348559465632707,8.0,0.26625,1,9.0,0.49666666666666665,1,0.0,0.0,0,0.11319277108433734,0.19599022596726298,8.0,0.11125000000000002,1,10.0,0.5349999999999999,1,2.5,0.27166666666666667,2,0.06939759036144579,0.1268055002878399,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.009999999999999998,0.04551390064052027,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.07572289156626506,0.13614304538291197,0.0,0.0,0,3.0,0.5016666666666667,2,0.0,0.0,0,0.16933734939759035,0.24395512638081043,9.5,0.12544444444444444,2,8.0,0.34055555555555556,2,8.0,0.6625000000000001,1,0.785421686746988,0.637266513306152,23.0,1.3878260869565218,1,24.0,1.5599999999999998,1,9.5,1.0007142857142857,2
169,neutral,coda_speech,0.13727272727272727,0.22876397125739564,5.0,0.548,1,0.0,0.0,0,0.0,0.0,0,0.09636363636363636,0.1720976863190311,7.0,0.41000000000000003,1,0.0,0.0,0,0.0,0.0,0,0.07848484848484848,0.08969117891831713,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.04212121212121212,0.07536401560748239,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6745454545454546,0.22224832548709603,10.0,0.48,1,10.0,0.818,1,10.0,0.732,1,1.0651515151515152,0.20591444236808054,10.0,0.8710000000000001,1,10.0,1.209,1,5.0,1.138,1,0.04666666666666666,0.08855318552523488,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.7942424242424243,0.3660945088278973,4.0,0.73,1,10.0,0.9129999999999999,1,10.0,0.9809999999999999,1,1.7451515151515151,0.34219987956712894,10.0,1.411,1,10.0,1.8510000000000002,1,10.0,1.969,1,0.12393939393939393,0.18121015758538817,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3709090909090909,0.2734314772063976,0.0,0.0,0,2.0,0.76,1,0.0,0.0,0
170,happy,coda_sign,0.2558288770053476,0.397589149562469,0.0,0.0,0,6.0,1.014,2,0.0,0.0,0,0.09941176470588235,0.19082215012709383,14.0,0.0,1,7.666666666666667,0.22759259259259257,3,4.0,0.5325,1,0.9603743315508022,0.36589170644189895,12.5,1.297440476190476,2,38.0,1.019736842105263,1,8.0,0.9603333333333333,2,0.05641711229946524,0.12547757082787214,26.5,0.0746938775510204,2,61.0,0.03950819672131148,1,27.0,0.01296551724137931,2,0.6957219251336899,0.6125724777838206,33.0,1.0854545454545454,1,12.0,0.6346666666666666,3,61.0,0.9316393442622952,1,0.4347058823529412,0.4162418834077684,62.0,0.7470967741935483,1,14.0,0.42439393939393943,2,52.0,0.39480769230769225,1,0.07631016042780749,0.14373201637289895,17.0,0.4247058823529412,1,0.0,0.0,0,0.0,0.0,0,0.20502673796791443,0.44632474595425453,13.0,0.6138461538461538,1,20.0,1.1595000000000002,1,12.0,0.09520833333333334,4,1.0633155080213903,0.8387091476358779,30.0,1.6580000000000001,1,15.0,1.6119841269841269,2,61.0,1.3111475409836066,1,0.23625668449197865,0.34118846429421223,13.0,0.04841666666666666,2,4.0,0.51,1,7.5,0.25928571428571423,2,0.5863101604278075,0.5522240176313402,17.0,1.0938644688644688,2,3.3333333333333335,0.696111111111111,3,22.0,1.3863636363636365,1
171,happy,coda_speech,0.09735294117647059,0.1374069122589613,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.07117647058823529,0.12689209698824772,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06323529411764706,0.08215729880467451,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.07647058823529412,0.17251934196245544,5.0,0.0,1,2.0,0.005,1,7.0,0.29857142857142854,1,0.9541176470588235,0.44143785483252834,11.0,1.5518181818181818,1,10.0,0.5770000000000001,1,10.0,0.738,1,0.8141176470588235,0.4123702194157121,11.0,0.8190909090909091,1,10.0,1.177,1,5.0,0.882,1,0.06323529411764706,0.11047337779495124,3.0,0.37000000000000005,1,0.0,0.0,0,0.0,0.0,0,0.27941176470588236,0.23825045615359794,11.0,0.4981818181818181,1,10.0,0.091,1,8.0,0.23249999999999998,1,2.0670588235294116,0.5191107163494865,11.0,2.722727272727273,1,10.0,1.7200000000000002,1,10.0,1.7869999999999997,1,0.10558823529411765,0.10910631947007743,0.0,0.0,0,2.5,0.21000000000000002,2,1.0,0.32,1,0.53,0.4389726297811399,0.0,0.0,0,10.0,0.798,1,1.0,0.83,1
172,angry,coda_sign,0.1638053097345133,0.2950978003260432,0.0,0.0,0,0.0,0.0,0,8.0,1.04125,1,0.22743362831858407,0.4824912633573608,12.0,0.6983333333333334,1,0.0,0.0,0,8.0,1.5975000000000001,1,1.3794690265486729,0.2915379193296811,6.666666666666667,1.4363333333333335,3,37.0,1.5975675675675673,1,36.0,1.2872222222222223,1,0.060530973451327436,0.14244573345140324,10.5,0.04127272727272728,2,37.0,0.010810810810810811,1,25.0,0.2132,1,0.6171681415929204,0.5443581886473358,29.0,1.3251724137931031,1,7.333333333333333,0.3058730158730159,3,12.0,0.7275,2,0.6007079646017699,0.45622424939887857,35.0,0.9054285714285715,1,16.0,0.31333333333333335,2,36.0,0.7194444444444444,1,0.06238938053097345,0.10744827938763296,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.15646017699115045,0.3056635649170924,22.0,0.39545454545454545,1,0.0,0.0,0,11.0,0.7027272727272728,1,0.5424778761061947,0.4652198615659577,9.0,1.2218749999999998,2,13.0,0.6961538461538462,1,5.333333333333333,0.7977777777777778,3,0.25619469026548675,0.37333037500332916,3.0,0.39333333333333337,1,5.5,0.7385416666666665,2,0.0,0.0,0,0.42876106194690267,0.35544271374724373,3.0,0.7600000000000001,1,13.0,0.9738461538461538,1,4.0,1.0899999999999999,2
173,angry,coda_speech,0.20108695652173905,0.33871146856461487,13.0,0.6407692307692308,1,0.0,0.0,0,0.0,0.0,0,0.10608695652173913,0.23890935762213314,12.0,0.4066666666666667,1,0.0,0.0,0,0.0,0.0,0,0.05260869565217391,0.08792508888843188,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03391304347826087,0.06984039776104006,15.0,0.002,1,7.0,0.008571428571428572,1,2.0,0.015,1,0.01782608695652174,0.044567703477257095,10.0,0.082,1,1.0,0.0,1,0.0,0.0,0,0.06217391304347827,0.07423425515003947,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03260869565217392,0.0645474771900049,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.04869565217391305,0.08155730625087217,9.0,0.07111111111111111,1,0.0,0.0,0,2.0,0.0,2,0.5402173913043479,0.3860195109083637,12.0,1.095,1,0.0,0.0,0,1.0,0.6,1,0.12630434782608696,0.15755575655976767,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3547826086956522,0.30373774602029285,2.0,0.635,1,5.0,0.742,1,0.0,0.0,0
174,sad,coda_sign,0.1686607142857143,0.2704633845952025,8.0,0.35,1,6.0,0.7283333333333334,1,0.0,0.0,0,0.11776785714285713,0.2572260541265074,25.0,0.35119999999999996,1,5.0,0.068,1,0.0,0.0,0,1.4619642857142856,0.30679053301141995,37.0,1.7024324324324327,1,36.0,1.4833333333333334,1,30.0,1.2750000000000001,1,0.03883928571428571,0.09011249761554846,10.0,0.0,2,36.0,0.03805555555555556,1,36.0,0.08222222222222222,1,0.0062499999999999995,0.01628158745608333,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.21187499999999998,0.26311553742802046,16.0,0.5223921568627451,2,5.0,0.438,1,11.0,0.17272727272727273,1,0.09089285714285714,0.1830155488467882,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.024464285714285716,0.09803326596375964,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.030446428571428572,0.05459743571936311,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.23455357142857142,0.37237220649144875,11.5,0.3950000000000001,2,1.0,0.57,1,0.0,0.0,0,0.5241071428571429,0.5493248166456293,5.0,0.537,2,7.0,0.5407692307692308,2,6.0,1.238125,2
175,sad,coda_speech,0.05644444444444444,0.08057056634786774,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.07155555555555557,0.1551092804731196,2.0,0.5700000000000001,1,0.0,0.0,0,0.0,0.0,0,0.04577777777777779,0.042291675996416346,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.028444444444444446,0.06345920506176159,14.0,0.0892857142857143,1,14.0,0.0,1,14.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02066666666666667,0.030480992587035436,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.014,0.031217710591032375,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.32955555555555555,0.19316685622392457,1.0,0.62,1,1.0,0.69,1,0.0,0.0,0,0.07622222222222222,0.11689717488010348,2.0,0.345,1,0.0,0.0,0,0.0,0.0,0,0.20977777777777776,0.25555188842340354,1.0,1.19,1,0.0,0.0,0,1.0,0.11,1
176,angry,coda_sign,0.14796296296296296,0.21543591652613672,5.666666666666667,0.2847777777777778,3,7.0,0.15,1,8.0,0.61375,1,0.054444444444444455,0.10190093533944114,1.0,0.11,1,0.0,0.0,0,8.0,0.20375,1,0.9528703703703705,0.41465457063157524,12.5,0.7253030303030303,2,6.5,1.0683333333333334,2,7.5,0.9128571428571427,2,0.035833333333333335,0.0724875110093901,30.0,0.022666666666666665,1,26.0,0.08423076923076923,1,32.0,0.0240625,1,0.3662037037037037,0.3558554720606389,6.666666666666667,0.4293888888888889,3,6.0,0.5134166666666667,3,1.0,1.01,1,0.4761111111111112,0.36624345442993594,33.0,0.506969696969697,1,13.0,0.43666666666666665,2,35.0,0.524,1,0.038425925925925926,0.07106877065692113,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01416666666666667,0.048126099938880396,10.0,0.0,2,7.5,0.07357142857142858,2,0.0,0.0,0,0.43324074074074076,0.42622627640551636,14.0,1.332857142857143,1,21.0,0.5499999999999999,1,0.0,0.0,0,0.21370370370370376,0.33599230240568606,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5146296296296297,0.5624669060685183,14.0,1.8114285714285716,1,0.0,0.0,0,0.0,0.0,0
177,angry,coda_speech,0.09783783783783784,0.13435308240137533,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.032972972972972976,0.06275458659044882,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06675675675675677,0.07055549644129845,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02864864864864865,0.052023614411692475,7.0,0.1,1,0.0,0.0,0,0.0,0.0,0,0.6002702702702702,0.2596310040389211,12.0,0.5891666666666666,1,11.0,0.7481818181818181,1,11.0,0.4763636363636364,1,0.3194594594594595,0.28191750119046793,0.0,0.0,0,0.0,0.0,0,11.0,0.620909090909091,1,0.043243243243243246,0.07663238559853479,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.45486486486486494,0.569442327689613,12.0,0.5449999999999999,1,5.0,1.3479999999999999,2,11.0,0.05909090909090909,1,1.584054054054054,0.5473646938816096,12.0,1.8849999999999998,1,11.0,1.6327272727272728,1,11.0,1.2018181818181821,1,0.09,0.12806248474865697,0.0,0.0,0,0.0,0.0,0,2.0,0.0,1,0.22891891891891894,0.1906098951579695,2.0,0.705,1,0.0,0.0,0,4.0,0.5025,1
178,happy,coda_sign,0.24920454545454548,0.3795944349762455,19.0,0.6107499999999999,2,8.5,0.5686666666666667,2,0.0,0.0,0,0.11823863636363635,0.2822719456458635,10.5,0.5203125,2,6.5,0.07716666666666666,2,0.0,0.0,0,0.5235227272727273,0.3865156874220976,5.0,0.983125,2,10.0,0.40247474747474754,2,57.0,0.9408771929824562,1,0.04420454545454546,0.10945288970573168,58.0,0.0760344827586207,1,58.0,0.05810344827586207,1,57.0,0.0,1,0.26477272727272727,0.25669760874940445,9.666666666666666,0.4467045454545455,3,4.0,0.2214285714285714,2,57.0,0.4571929824561403,1,0.03971590909090909,0.09315074711622923,28.0,0.06785714285714285,1,28.0,0.02107142857142857,1,7.666666666666667,0.0,3,0.043750000000000004,0.07327930910466571,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.025909090909090906,0.07938530074280738,6.0,0.30277777777777776,2,0.0,0.0,0,21.0,0.0,1,0.9523863636363636,0.4939577641127556,23.5,1.0781904761904761,2,24.5,0.6359375,2,57.0,1.2040350877192982,1,0.24721590909090913,0.36741207535529247,5.0,0.0,1,7.0,0.5357142857142857,1,0.0,0.0,0,0.615909090909091,0.5262137238013497,8.0,1.19875,1,13.5,1.3868421052631579,2,5.666666666666667,0.9069230769230768,3
179,happy,coda_speech,0.06823529411764706,0.08809329036587651,4.0,0.195,1,0.0,0.0,0,0.0,0.0,0,0.0985294117647059,0.23175394936899857,4.0,0.665,1,0.0,0.0,0,0.0,0.0,0,0.12411764705882355,0.1292429623442144,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03352941176470588,0.08499134904073888,11.0,0.0,1,10.0,0.098,1,10.0,0.011,1,0.9267647058823529,0.20645229235735757,11.0,0.8027272727272727,1,10.0,1.02,1,10.0,0.9730000000000001,1,0.8302941176470588,0.3013050934821527,11.0,0.8136363636363636,1,10.0,0.8039999999999999,1,8.0,1.0675,2,0.0411764705882353,0.07376312234083374,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3885294117647059,0.23790923088236288,2.5,0.48000000000000004,2,10.0,0.38499999999999995,1,10.0,0.5389999999999999,1,1.6302941176470591,0.22292117500896969,11.0,1.6481818181818182,1,10.0,1.721,1,10.0,1.5,1,0.15941176470588236,0.22232846539312995,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.8367647058823531,0.5497697622131016,8.0,1.06875,1,0.0,0.0,0,0.0,0.0,0
180,neutral,coda_sign,0.43577142857142853,0.6594183733662605,41.0,1.533170731707317,1,0.0,0.0,0,0.0,0.0,0,0.1932,0.3914547580324026,42.0,0.7997619047619049,1,0.0,0.0,0,0.0,0.0,0,1.202457142857143,0.3694998439065465,14.5,1.0599074074074073,2,54.0,1.1216666666666666,1,57.0,1.1961403508771928,1,0.031599999999999996,0.06920534163158815,58.0,0.0015517241379310344,1,57.0,0.05736842105263158,1,57.0,0.0324561403508772,1,0.19697142857142858,0.361692182402614,40.0,0.8162499999999999,1,0.0,0.0,0,0.0,0.0,0,0.192,0.45263087902139215,28.0,1.0521428571428573,1,7.0,0.012857142857142857,1,0.0,0.0,0,0.1636,0.3092299668754519,0.0,0.0,0,0.0,0.0,0,8.0,1.09375,1,0.18102857142857143,0.3989642830868222,33.0,0.8624242424242424,1,0.0,0.0,0,0.0,0.0,0,0.37868571428571424,0.6193517083110766,43.0,1.4053488372093024,1,0.0,0.0,0,0.0,0.0,0,0.3091428571428571,0.5435735916961851,9.25,0.19990384615384615,4,4.5,0.73875,2,3.0,2.2066666666666666,1,0.7031428571428572,0.7817802092445819,8.0,1.0474999999999999,1,9.0,2.153035714285714,2,6.666666666666667,1.5234126984126986,3
181,neutral,coda_speech,0.5003124999999999,0.9157351510865377,0.0,0.0,0,7.0,2.072857142857143,1,0.0,0.0,0,0.21062500000000003,0.396418949939288,0.0,0.0,0,6.0,0.9716666666666667,1,0.0,0.0,0,0.1065625,0.18690362144612774,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.1475,0.30698324005948496,0.0,0.0,0,6.0,0.5733333333333333,1,0.0,0.0,0,0.9028125,0.47565394289030843,10.0,1.4529999999999998,1,10.0,0.8669999999999998,1,9.0,0.40222222222222226,1,0.406875,0.22051899925461768,10.0,0.564,1,10.0,0.259,1,9.0,0.36555555555555563,1,0.059375,0.11393086471840662,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6334375,0.6889805904611959,10.0,1.5059999999999998,1,10.0,0.41,1,3.5,0.016,2,1.9031250000000002,0.6965048109043492,10.0,2.364,1,10.0,2.2880000000000003,1,9.0,1.0655555555555556,1,0.15031250000000002,0.20953842322221386,0.0,0.0,0,0.0,0.0,0,4.0,0.5475,1,0.6203125,0.4329455331533279,0.0,0.0,0,3.0,0.5733333333333333,1,9.0,1.0622222222222222,1
182,sad,coda_sign,0.08579545454545455,0.1278277554560631,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.052102272727272726,0.10757913125006857,6.0,0.03816666666666666,3,1.0,0.38,1,12.0,0.0,1,1.3497727272727273,0.3389209002457308,24.5,1.1973198198198198,2,58.0,1.5539655172413793,1,57.0,1.4110526315789476,1,0.046761363636363636,0.11756223828308934,25.0,0.05708333333333333,2,58.0,0.009137931034482759,1,57.0,0.06929824561403508,1,0.04403409090909091,0.09962890560057776,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.17875,0.24068859549218363,12.0,0.6301578947368421,2,7.0,0.34787878787878784,2,13.0,0.4415384615384615,1,0.047102272727272736,0.08070482935066203,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.047443181818181815,0.09069728084814205,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.38272727272727275,0.5576578106385974,10.0,0.550952380952381,2,25.0,0.7552,1,8.333333333333334,0.7339285714285714,3,0.7469318181818181,0.9175101188443744,10.0,0.9789999999999999,1,12.0,2.733333333333333,1,10.5,2.0174999999999996,2
183,sad,coda_speech,0.1206,0.17581773957999916,0.0,0.0,0,8.0,0.45999999999999996,1,0.0,0.0,0,0.055200000000000006,0.11315945044268197,0.0,0.0,0,3.0,0.38999999999999996,1,0.0,0.0,0,0.04079999999999999,0.07577733224146027,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0604,0.1392979481806783,16.0,0.0,1,16.0,0.17375000000000002,1,15.0,0.005333333333333333,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.037200000000000004,0.06910624768707786,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,0.0,1,0.5084000000000001,0.21693937834692675,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08460000000000001,0.10702298055720061,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.1548,0.14769300758599208,4.0,0.4575,1,0.0,0.0,0,0.0,0.0,0
184,happy,coda_sign,0.4098907103825136,0.5978229634954312,32.0,1.37375,1,0.0,0.0,0,0.0,0.0,0,0.10289617486338799,0.2119268615716696,30.0,0.509,1,7.0,0.27571428571428575,1,0.0,0.0,0,0.858087431693989,0.4229022605567709,27.0,0.9583181818181818,2,58.0,0.7177586206896552,1,15.5,0.8735,2,0.08010928961748634,0.21923941720431112,60.0,0.08149999999999999,1,60.0,0.14616666666666667,1,60.0,0.0,1,0.24978142076502732,0.32447752810683517,16.0,0.76875,1,6.0,0.2327272727272727,3,23.5,0.4008035714285714,2,0.3561748633879781,0.3766007767901771,9.5,0.271875,2,12.5,0.33989130434782616,2,60.0,0.6311666666666667,1,0.09617486338797815,0.19073775801270185,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.10453551912568307,0.247430038054113,9.0,0.14,1,4.0,0.0,1,39.0,0.4407692307692307,1,0.6591803278688525,0.5384816721665024,10.5,0.8946428571428571,2,23.0,0.7343478260869566,1,60.0,1.1461666666666666,1,0.1852459016393442,0.27482625814717393,7.5,0.3425,2,0.0,0.0,0,11.5,0.21352272727272725,2,0.4626775956284154,0.40486863951721047,6.0,0.8133333333333335,1,3.5,0.8333333333333334,4,9.0,1.5566666666666666,1
